#Position (bp)	Coverage
6355686.5	83.32764464764307
6381058.5	92.92373482579221
6406430.5	85.29323663881443
6431802.5	76.3417941037364
6457174.5	76.1356613589784
6482546.5	75.76249408797099
6507918.5	86.70625098533817
6533290.5	82.94478164906195
6558662.5	79.09790320037837
6584034.5	86.80561248620526
6609406.5	80.96306952546114
6634778.5	78.00551789374113
6660150.5	81.59912501970676
6685522.5	74.85168689894371
6710894.5	90.30896263597667
6736266.5	92.06176099637396
6761638.5	97.00067002995428
6787010.5	80.0937253665458
6812382.5	92.27672237111777
6837754.5	82.72501182405802
6863126.5	94.6240343685953
6888498.5	87.7926454359136
6913870.5	71.51241526091755
6939242.5	81.61414157338798
6964614.5	97.0681854012297
6989986.5	84.17456250985339
7015358.5	90.58284723317043
7040730.5	77.62695096957276
7066102.5	79.35085921488255
7091474.5	81.66770455620369
7116846.5	86.95144253507804
7142218.5	92.32220558095538
7167590.5	99.88810499763518
7192962.5	77.35452467286773
7218334.5	89.29355194702822
7243706.5	101.40044143149929
7269078.5	90.32413684376478
7294450.5	89.69899889642126
7319822.5	97.65122970203373
7345194.5	79.52262336433864
7370566.5	81.29765095380735
7395938.5	93.63775027589469
7421310.5	64.41092542960745
7446682.5	71.44746176887908
7472054.5	90.59384360712596
7497426.5	83.83556676651426
7522798.5	89.17972568185401
7548170.5	104.01079930632193
7573542.5	82.77979662620211
7598914.5	77.67263124704398
7624286.5	93.85854485259341
7649658.5	75.12040832413685
7675030.5	100.68965789058805
7700402.5	81.90887592621787
7725774.5	91.96606495349204
7751146.5	79.40296389720952
7776518.5	87.7766041305376
7801890.5	80.8213384833675
7827262.5	91.21377896894214
7852634.5	94.63235062273372
7878006.5	87.366269903831
7903378.5	82.49968469178621
7928750.5	80.84104524672868
7954122.5	86.27971779914867
7979494.5	78.16124073782122
8004866.5	80.72347469651585
8030238.5	78.57721109884912
8055610.5	94.62608387198486
8080982.5	73.45967996216301
8106354.5	79.23931893425824
8131726.5	87.97406589941669
8157098.5	85.22946555257765
8182470.5	86.1434258237427
8207842.5	91.24463976036576
8233214.5	94.26970676336119
8258586.5	94.58304430080403
8283958.5	105.98257922118871
8309330.5	84.673340690525
8334702.5	85.23569288979978
8360074.5	77.83304430080403
8385446.5	94.51209995270376
8410818.5	82.0352356928898
8436190.5	85.8942929213306
8461562.5	84.36906826422829
8486934.5	137.103066372379
8512306.5	90.93319407220558
8537678.5	90.95108781333754
8563050.5	81.7567002995428
8588422.5	83.23569288979978
8613794.5	86.04240895475327
8639166.5	72.36209206999843
8664538.5	101.22422355352357
8689910.5	89.67511429922749
8715282.5	91.5442219769825
8740654.5	90.81775185243576
8766026.5	83.98301276998266
8791398.5	85.61713700141888
8816770.5	83.71149298439224
8842142.5	91.45625098533817
8867514.5	97.52620999527038
8892886.5	89.53456566293552
8918258.5	89.87978874349677
8943630.5	79.54028062431027
8969002.5	77.90950654264543
8994374.5	78.07902412107835
9019746.5	77.39653949235378
9045118.5	91.02601292763677
9070490.5	84.76387356140627
9095862.5	73.87076304587734
9121234.5	84.17976509538073
9146606.5	112.39776131168217
9171978.5	87.15205738609491
9197350.5	113.16242314362289
9222722.5	113.44627936307741
9248094.5	93.53468390351568
9273466.5	102.77617058174366
9298838.5	133.30892322244995
9324210.5	129.29568027747123
9349582.5	102.58205896263598
9374954.5	106.60716537915813
9400326.5	83.27297808607915
9425698.5	107.58548793946082
9451070.5	81.25989279520732
9476442.5	74.38097114929845
9501814.5	80.94529402490934
9527186.5	87.11236796468548
9552558.5	125.66644332334857
9577930.5	105.54012297020337
9603302.5	70.2619817121236
9628674.5	101.69147091281728
9654046.5	97.70861579694152
9679418.5	90.54536496925745
9704790.5	113.21961217089705
9730162.5	91.68930316884754
9755534.5	90.72524830521836
9780906.5	75.8469178622103
9806278.5	83.20408324136844
9831650.5	85.15836355037048
9857022.5	83.26249408797099
9882394.5	83.99728046665615
9907766.5	83.65950654264543
9933138.5	80.68453413211414
9958510.5	83.44170739397761
9983882.5	76.33568500709444
1.00092545E7	77.71941510326344
1.00346265E7	71.46984865205738
1.00599985E7	93.41880813495192
1.00853705E7	91.47599716222608
1.01107425E7	75.51686898943717
1.01359835E7	114.04822779769016
