"","kegg.names","labels","all.mapped","type","x","y","width","height","rvs","rvm","mvs","rvs.col","rvm.col","mvs.col"
"291","PSPTO_4880","004650","PSPTO_4880","gene",337,725,46,17,-1.40520376286658,0.0374408820979678,-1.44264464496455,"#BCBCD8","#D3D3D3","#BCBCD8"
"294","PSPTO_4875","pst4875","","gene",495,448,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"295","PSPTO_4877","004665","PSPTO_4877","gene",495,493,46,17,-1.05156705657124,0.770125878668269,-1.82169293523951,"#BCBCD8","#D3D3D3","#A4A4DD"
"296","PSPTO_4874","pst4874","","gene",495,536,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"297","PSPTO_3154","012510","PSPTO_3154","gene",495,582,46,17,-0.66713276574845,1.12243324143643,-1.78956600718488,"#D3D3D3","#D8BCBC","#A4A4DD"
"298","PSPTO_2709","pst2709","","gene",495,652,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"299","PSPTO_4880","004650","PSPTO_4880","gene",495,725,46,17,-1.40520376286658,0.0374408820979678,-1.44264464496455,"#BCBCD8","#D3D3D3","#BCBCD8"
"300","PSPTO_4876","pst4876","","gene",495,871,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"301","PSPTO_1709","pst1709","","gene",495,919,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"302","PSPTO_3149","012535","PSPTO_3149","gene",495,970,46,17,-1.63508929745123,1.24308321754332,-2.87817251499454,"#A4A4DD","#D8BCBC","#8D8DE2"
"303","PSPTO_4876","pst4876","","gene",337,871,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"304","PSPTO_1709","pst1709","","gene",337,919,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"306","PSPTO_1708","pst1708","","gene",413,1064,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"307","PSPTO_1713","pst1713","","gene",413,1112,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"309","PSPTO_1708","pst1708","","gene",532,1195,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"310","PSPTO_1714","pst1714","","gene",413,1213,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"312","PSPTO_1708","pst1708","","gene",481,1347,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"313","PSPTO_1714","pst1714","","gene",413,1262,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"315","PSPTO_1717","pst1717","","gene",413,1317,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"316","PSPTO_1716","pst1716","","gene",321,1301,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"317","PSPTO_1715","pst1715","","gene",231,1300,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"320","PSPTO_1711","pst1711","","gene",413,1167,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"321","PSPTO_1711","pst1711","","gene",368,1242,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"322","PSPTO_4878","pst4878","","gene",495,800,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"323","PSPTO_4874","pst4874","","gene",337,629,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"324","PSPTO_4879","004655","PSPTO_4879","gene",337,677,46,17,-1.37589988104607,-0.135693081398481,-1.24020679964759,"#BCBCD8","#D3D3D3","#BCBCD8"
"418","PSPTO_1128","pst1128","","gene",736,196,46,17,NA,NA,NA,"#FFFFFF","#FFFFFF","#FFFFFF"
"448","PSPTO_1283","006320","PSPTO_1283","gene",874,285,46,17,-0.529264683287721,5.27690802710213,-5.80617271038985,"#D3D3D3","#F04646","#2F2FF5"
"449","PSPTO_1283","006320","PSPTO_1283","gene",874,308,46,17,-0.529264683287721,5.27690802710213,-5.80617271038985,"#D3D3D3","#F04646","#2F2FF5"
