#Position (bp)	Coverage
2234363.0	80.14747495090882
2254224.0	97.489048889784
2274085.0	83.30179749257339
2293946.0	99.79255828004632
2313807.0	85.47409495997181
2333668.0	77.04012889582599
2353529.0	86.2505412617693
2373390.0	95.46996626554554
2393251.0	78.32994310457681
2413112.0	95.02557776547002
2432973.0	94.78863098534816
2452834.0	87.84416696037461
2472695.0	95.93293389053925
2492556.0	79.84225366295756
2512417.0	79.23956497658727
2532278.0	77.16680932480742
2552139.0	80.04858768440663
2572000.0	79.13675041538694
2591861.0	77.99622375509793
2611722.0	86.02089522179145
2631583.0	88.9719047379286
2651444.0	85.18458285081316
2671305.0	84.55596394944867
2691166.0	79.02613161472232
2711027.0	94.2647902925331
2730888.0	77.93464578822818
2750749.0	79.86873772720406
2770610.0	82.97286138663713
2790471.0	86.96460399778461
2810332.0	83.67086249433564
2830193.0	129.5702633301445
2850054.0	80.96717184431802
2869915.0	86.49680277931625
2889776.0	79.33648859574039
2909637.0	108.02749106288707
2929498.0	74.45229343940386
2949359.0	72.05901012033634
2969220.0	86.83787321887115
2989081.0	78.58058506621016
3008942.0	75.9153114143296
3028803.0	77.12109158652636
3048664.0	84.86818387795176
3068525.0	90.32017521776345
3088386.0	107.42530587583707
3108247.0	88.90801067418559
3128108.0	96.00392729469816
3147969.0	114.19384723830623
3167830.0	115.36045516338552
3187691.0	107.6943255626605
3207552.0	91.53280298071597
3227413.0	105.33684104526459
3247274.0	105.41876038467348
3267135.0	102.86405518352551
3286996.0	85.04058204521424
3306857.0	77.1435980061427
3326718.0	82.61124817481496
3346579.0	89.7272040682745
3366440.0	100.29746739841902
3386301.0	88.51074971048789
3406162.0	85.47399426010774
3426023.0	80.06339056442273
3445884.0	78.36382860883138
3465745.0	82.17979960727052
3485606.0	92.17562056291224
3505467.0	81.91138411963144
3525328.0	89.75912592518
3545189.0	81.39147072151452
3565050.0	82.3987211117265
3584911.0	72.38623432858365
3604772.0	79.26156789688334
3624633.0	82.4852222949499
3644494.0	72.67348069080107
3664355.0	91.79865062182166
3684216.0	85.47172851316651
3704077.0	84.47958310256281
3723938.0	83.88424550626857
3743799.0	93.7954282261719
3763660.0	81.03071345853684
3783521.0	71.6512763707769
3803382.0	77.37707064095463
3823243.0	86.11968178842959
3843104.0	105.09103267710589
3862965.0	92.978097779568
3882826.0	80.78812748602789
3902687.0	81.93117164291829
3922548.0	88.22491314636726
3942409.0	97.28749811187755
3962270.0	82.05120588087206
3982131.0	85.8625950354967
4001992.0	86.8646090327778
4021853.0	94.6883339207492
4041714.0	91.11650974271184
4061575.0	81.22113690146519
4081436.0	95.78032324656361
4101297.0	86.62630280449122
4121158.0	97.55732339761342
4141019.0	100.77297215648758
4160880.0	96.98121947535371
4180741.0	90.92140375610492
4200602.0	121.22028095262071
4220463.0	135.85388449725593
4240324.0	107.75580282966618
4260185.0	88.46201097628519
4280046.0	77.92125270630885
4299907.0	83.55143245556619
4319768.0	81.52333719349478
4339629.0	93.97699008106339
4359490.0	95.88897839987916
4379351.0	96.399627410503
4399212.0	83.52248124465032
4419073.0	83.38351543225417
4438934.0	94.46573687125522
4458795.0	89.78455264085393
4478656.0	127.21162076431197
4498517.0	83.12295453401138
4518378.0	81.91455616534918
4538239.0	80.44212275313429
4558100.0	92.09626907003675
4577961.0	86.29641004984643
4597822.0	95.03756104929258
4617683.0	79.9149589648054
4637544.0	82.62569860530688
4657405.0	76.59070540254771
4677266.0	97.2251648960274
4697127.0	84.73369920950607
4716988.0	80.18458285081316
4736849.0	79.05347162781331
4756710.0	95.47057046472987
4776571.0	93.35783696692009
4796432.0	97.5627611902724
4816293.0	99.27833442424853
4836154.0	77.69679270932984
4856015.0	97.72055787724686
4875876.0	103.76758471376064
4895737.0	98.22753134283269
4915598.0	99.12491818136046
4935459.0	119.59921454106036
4955320.0	93.39202457076684
4975181.0	95.18780524646291
4995042.0	103.91521071446553
5014903.0	97.64442878002114
5034764.0	91.78384774180554
5054625.0	76.7438195458436
5074486.0	86.78485474044611
5094347.0	103.2654951915815
5114208.0	91.62091536176426
5134069.0	101.42585972508937
5153930.0	95.48366144705705
5173791.0	86.69095211721464
5193652.0	96.2291928905896
5213513.0	102.28130507023816
5233374.0	88.52822113690146
5253235.0	94.61084537535875
5273096.0	85.65097427118474
5292957.0	94.86415588338956
5312818.0	136.9877649665173
5332679.0	89.0963697699008
5352540.0	105.34006344091435
5372401.0	98.89758823825588
5392262.0	92.37042444992699
5412123.0	113.62544685564674
5431984.0	91.71048789084135
5451845.0	101.92935904536529
5471706.0	153.31010523135794
5491567.0	202.75776647701525
5511428.0	235.88560495443332
5531289.0	186.39177282110668
5551150.0	114.5562156991088
5571011.0	97.78732188711545
5590872.0	106.65837571119279
5610733.0	101.97412013493782
5630594.0	114.88328885756005
5650455.0	100.61336287196012
5670316.0	139.68491012537132
5690177.0	95.71723478173304
5710038.0	99.08106339056442
5729899.0	109.04204219324303
5749760.0	94.99486430693318
5769621.0	102.73324606011782
5789482.0	116.90977292180655
5809343.0	103.44403605055133
5829204.0	102.6235335582297
5849065.0	88.57137102864911
5868926.0	100.0830270379135
5888787.0	107.06822415789739
5908648.0	97.65112532098081
5928509.0	95.1435980061427
5948370.0	90.48159709984391
5968231.0	112.11006495141231
5988092.0	98.94803887014753
6007953.0	111.68818287095313
6027814.0	108.52363929308696
6047675.0	95.36695030461709
6067536.0	103.73218871154523
6087397.0	91.75061678666734
6107258.0	98.79462262725946
6127119.0	105.23739992951009
6146980.0	115.00075524898041
6166841.0	112.05976536931675
6186702.0	96.19228639041337
6206563.0	95.03715824983637
6226424.0	139.0335834046624
6246285.0	111.44227380293037
6266146.0	112.72941946528373
6286007.0	100.03328130507023
6305868.0	109.9717033382005
6325729.0	117.57570112280348
6345590.0	104.97366698554957
6365451.0	100.1450581541715
6385312.0	108.18488495040532
6405173.0	98.75142238557977
6425034.0	104.4585871809073
6444895.0	104.79134988167766
6464756.0	105.97160263833644
6484617.0	98.65741906248427
6504478.0	96.7049493983183
6524339.0	114.67191984290821
6544200.0	113.7717134081869
6564061.0	108.54468556467448
6583922.0	144.50385176980012
6603783.0	105.3408690398268
6623644.0	110.05835557121998
6643505.0	143.0978299179296
6663366.0	111.21338301193293
6683227.0	111.24681536679925
6703088.0	104.70167665273652
6722949.0	127.32138361613212
6742810.0	112.12255173455516
6762671.0	115.71270328785056
6782532.0	120.66310860480338
6802393.0	122.34519913398117
6822254.0	115.94144302905191
6842115.0	127.11635869291577
6861976.0	107.18946679421983
6881837.0	118.15276169377171
6901698.0	133.71723478173305
6921559.0	117.10372085997683
6941420.0	99.9596697044459
6961281.0	111.28377221690751
6981142.0	124.81390665122602
7001003.0	119.02764211268315
7020864.0	114.3802930366044
7040725.0	115.82468153667993
7060586.0	121.48612859372639
7080447.0	122.5600422939429
7100308.0	139.479935552087
7120169.0	130.0113287347062
7140030.0	124.58647600825739
7159891.0	130.2943457026333
7179752.0	126.79442122753134
7199613.0	120.0195357736267
7219474.0	128.05744927244348
7239335.0	127.08962287900911
7259196.0	115.29072050752731
7279057.0	137.31705352197775
7298918.0	125.31982276823926
7318779.0	135.58778510649012
7338640.0	112.38573082926338
7358501.0	127.40118825839585
7378362.0	136.5298826846584
7398223.0	145.06772065857712
7418084.0	137.41966668344998
7437945.0	160.3693671013544
7457806.0	129.33246060117818
7477667.0	128.14551130355974
7497528.0	132.82478223654397
7517389.0	119.28070087105382
7537250.0	138.64714767635064
7557111.0	122.32093046674387
7576972.0	132.61723981672625
7596833.0	144.53763657419063
7616694.0	132.98570061930417
7636555.0	124.6304818488495
7656416.0	179.10306631086047
7676277.0	134.17995065706663
7696138.0	121.74115099944615
7715999.0	118.9541815618549
7735860.0	117.93912693217864
7755721.0	119.24621116761493
7775582.0	171.56407028850512
7795443.0	155.85353204773173
7815304.0	146.31524092442476
7835165.0	138.4757565077287
7855026.0	143.57766477015255
7874808.0	331.5615896056438
7884738.5	178.59493670886076
7894748.0	260.79865062182165
7914609.0	192.72468657167312
7934351.0	213.44677164551803
